id,crime_type,date,time,lat,long,district,station,mo_tags,status
208,Burglary,2025-10-10,04:31:00,15.381723,75.150973,Hubli-Dharwad,Vidyagiri,"night_entry,broken_lock",Charge Sheeted
209,Burglary,2025-10-28,14:20:00,15.402435,75.133174,Hubli-Dharwad,Gokul Road,"residential,broken_lock",Solved
210,Burglary,2025-10-17,18:23:00,15.365045,75.145974,Hubli-Dharwad,Vidyagiri,"window_forced,residential",Charge Sheeted
211,Burglary,2025-10-14,22:43:00,15.363522,75.087995,Hubli-Dharwad,Town Station,"night_entry,broken_lock",Solved
212,Burglary,2025-10-10,08:14:00,15.398062,75.118198,Hubli-Dharwad,Dharwad Town,"cctv_sprayed,window_forced",Under Investigation
213,Burglary,2025-10-15,09:36:00,15.346646,75.14669,Hubli-Dharwad,Dharwad Town,"residential,night_entry",Unsolved
214,Burglary,2025-10-19,09:13:00,15.361625,75.110171,Hubli-Dharwad,Gokul Road,"cctv_sprayed,broken_lock",Under Investigation
215,Burglary,2025-10-23,10:37:00,15.391646,75.087112,Hubli-Dharwad,Dharwad Town,"residential,cctv_sprayed",Charge Sheeted
216,Burglary,2025-10-17,04:06:00,15.33512,75.109258,Hubli-Dharwad,Suburban,"night_entry,cctv_sprayed",Under Investigation
217,Burglary,2025-10-09,08:26:00,15.385077,75.118046,Hubli-Dharwad,Suburban,"night_entry,residential",Charge Sheeted
218,Burglary,2025-10-16,22:11:00,15.387258,75.096206,Hubli-Dharwad,Town Station,"residential,night_entry",Under Investigation
219,Assault,2025-10-01,07:42:00,15.415229,75.108229,Hubli-Dharwad,Dharwad Town,"public_place,domestic_dispute",Charge Sheeted
220,Cyber Crime,2025-10-08,19:24:00,15.387682,75.074111,Hubli-Dharwad,Suburban,"phishing_link,crypto_scam",Under Investigation
221,Robbery,2025-10-26,04:48:00,15.33848,75.174008,Hubli-Dharwad,Gokul Road,"weapon_knife,highway_heist",Solved
222,Narcotics,2025-10-13,15:55:00,15.403526,75.11287,Hubli-Dharwad,Town Station,"possession,college_area",Unsolved
223,Robbery,2025-10-07,18:00:00,15.31248,75.157386,Hubli-Dharwad,Gokul Road,"masked_suspects,weapon_knife",Unsolved
224,Narcotics,2025-10-21,17:35:00,15.394635,75.070485,Hubli-Dharwad,Vidyagiri,"college_area,synthetic_drugs",Charge Sheeted
225,Cyber Crime,2025-10-11,21:38:00,15.320241,75.154976,Hubli-Dharwad,Suburban,"crypto_scam,otp_fraud",Solved
226,Burglary,2025-11-21,05:37:00,15.388712,75.088332,Hubli-Dharwad,Dharwad Town,"night_entry,residential",Under Investigation
227,Burglary,2025-11-20,09:12:00,15.326422,75.096289,Hubli-Dharwad,Town Station,"night_entry,window_forced",Unsolved
228,Burglary,2025-11-02,09:43:00,15.386654,75.127233,Hubli-Dharwad,Gokul Road,"broken_lock,window_forced",Under Investigation
229,Burglary,2025-11-26,08:08:00,15.369757,75.139772,Hubli-Dharwad,Vidyagiri,"window_forced,residential",Under Investigation
230,Burglary,2025-11-18,16:42:00,15.402142,75.094108,Hubli-Dharwad,Town Station,"night_entry,broken_lock",Solved
231,Burglary,2025-11-04,07:18:00,15.373795,75.114149,Hubli-Dharwad,Vidyagiri,"broken_lock,residential",Under Investigation
232,Burglary,2025-11-24,04:51:00,15.330613,75.146109,Hubli-Dharwad,Suburban,"cctv_sprayed,window_forced",Solved
233,Burglary,2025-11-28,16:00:00,15.373703,75.10324,Hubli-Dharwad,Town Station,"window_forced,cctv_sprayed",Unsolved
234,Narcotics,2025-11-24,15:45:00,15.405402,75.086276,Hubli-Dharwad,Town Station,"peddling,possession",Charge Sheeted
235,Theft,2025-11-24,01:12:00,15.359753,75.142486,Hubli-Dharwad,Vidyagiri,"vehicle_theft,daytime",Under Investigation
236,Robbery,2025-11-20,12:19:00,15.309602,75.137639,Hubli-Dharwad,Town Station,"masked_suspects,weapon_knife",Charge Sheeted
237,Cyber Crime,2025-11-20,05:03:00,15.350763,75.135065,Hubli-Dharwad,Town Station,"crypto_scam,fake_profile",Solved
238,Theft,2025-11-14,06:49:00,15.320879,75.176319,Hubli-Dharwad,Dharwad Town,"unattended_bag,vehicle_theft",Solved
239,Narcotics,2025-11-02,20:23:00,15.418258,75.065016,Hubli-Dharwad,Suburban,"transit_seizure,possession",Charge Sheeted
240,Burglary,2025-12-01,01:20:00,15.33101,75.085051,Hubli-Dharwad,Town Station,"night_entry,broken_lock",Solved
241,Burglary,2025-12-22,01:53:00,15.341305,75.11306,Hubli-Dharwad,Gokul Road,"window_forced,residential",Charge Sheeted
242,Burglary,2025-12-19,09:27:00,15.370148,75.157533,Hubli-Dharwad,Vidyagiri,"night_entry,window_forced",Solved
243,Burglary,2025-12-21,20:36:00,15.357673,75.11445,Hubli-Dharwad,Suburban,"night_entry,cctv_sprayed",Under Investigation
244,Burglary,2025-12-25,14:46:00,15.392928,75.156928,Hubli-Dharwad,Dharwad Town,"residential,night_entry",Solved
245,Burglary,2025-12-27,05:51:00,15.362182,75.147958,Hubli-Dharwad,Gokul Road,"broken_lock,cctv_sprayed",Under Investigation
246,Burglary,2025-12-13,11:03:00,15.39298,75.113228,Hubli-Dharwad,Town Station,"window_forced,night_entry",Unsolved
247,Burglary,2025-12-04,18:41:00,15.362353,75.129762,Hubli-Dharwad,Vidyagiri,"broken_lock,night_entry",Under Investigation
248,Burglary,2025-12-23,08:08:00,15.330501,75.114235,Hubli-Dharwad,Vidyagiri,"window_forced,residential",Solved
249,Burglary,2025-12-28,06:50:00,15.361856,75.120277,Hubli-Dharwad,Gokul Road,"broken_lock,window_forced",Unsolved
250,Kidnapping,2025-12-28,23:12:00,15.378048,75.142089,Hubli-Dharwad,Gokul Road,"vehicle_used,minor_victim",Unsolved
251,Robbery,2025-12-08,11:52:00,15.40546,75.162632,Hubli-Dharwad,Town Station,"cash_transit,snatching",Solved
252,Assault,2025-12-05,19:21:00,15.382192,75.129337,Hubli-Dharwad,Gokul Road,"public_place,weapon_blunt",Charge Sheeted
253,Theft,2025-12-24,14:30:00,15.415941,75.156884,Hubli-Dharwad,Suburban,"vehicle_theft,daytime",Under Investigation
254,Robbery,2025-12-11,19:43:00,15.362857,75.069319,Hubli-Dharwad,Vidyagiri,"cash_transit,snatching",Charge Sheeted
255,Kidnapping,2025-12-10,14:20:00,15.326993,75.090722,Hubli-Dharwad,Dharwad Town,"acquaintance_involved,minor_victim",Charge Sheeted
256,Narcotics,2025-12-25,14:29:00,15.382429,75.14923,Hubli-Dharwad,Suburban,"peddling,possession",Under Investigation
257,Theft,2025-12-08,22:15:00,15.341382,75.178527,Hubli-Dharwad,Dharwad Town,"pickpocketing,vehicle_theft",Charge Sheeted
258,Robbery,2025-04-30,09:15:00,17.289468,76.887128,Kalaburagi,M B Nagar,"weapon_knife,cash_transit",Charge Sheeted
259,Kidnapping,2025-01-12,12:51:00,12.968871,77.540536,Bengaluru,Indiranagar,"vehicle_used,acquaintance_involved",Solved
260,Robbery,2025-10-14,10:02:00,12.243838,76.561352,Mysuru,Mandi,"cash_transit,snatching",Solved
261,Cyber Crime,2025-08-26,08:08:00,17.373306,76.897044,Kalaburagi,University,"crypto_scam,otp_fraud",Solved
262,Narcotics,2025-08-04,05:21:00,15.183435,76.919341,Ballari,APMC,"possession,peddling",Solved
263,Assault,2025-03-06,05:14:00,17.922942,77.518658,Bidar,New Town,"weapon_blunt,domestic_dispute",Charge Sheeted
264,Cyber Crime,2025-05-27,13:29:00,15.068785,76.992108,Ballari,Gandhinagar,"fake_profile,otp_fraud",Unsolved
265,Cyber Crime,2025-10-18,16:58:00,13.967406,75.558399,Shivamogga,Tunga Nagar,"phishing_link,crypto_scam",Unsolved
266,Burglary,2025-09-08,09:07:00,17.856678,77.473202,Bidar,Air Force,"residential,broken_lock",Under Investigation
267,Burglary,2025-02-07,09:11:00,15.153719,76.864628,Ballari,Gandhinagar,"broken_lock,night_entry",Under Investigation
268,Kidnapping,2025-01-04,11:03:00,15.832203,74.432135,Belagavi,Shahapur,"minor_victim,ransom_demand",Charge Sheeted
269,Cyber Crime,2025-10-30,02:41:00,13.882972,75.628891,Shivamogga,Jayanagar,"otp_fraud,crypto_scam",Charge Sheeted
270,Assault,2025-10-18,12:24:00,12.949409,77.607964,Bengaluru,Koramangala,"street_brawl,weapon_blunt",Solved
271,Assault,2025-05-05,11:02:00,12.985449,77.588348,Bengaluru,Indiranagar,"street_brawl,domestic_dispute",Solved
272,Assault,2025-10-22,20:56:00,12.995876,77.519899,Bengaluru,Jayanagar,"street_brawl,public_place",Solved
273,Cyber Crime,2025-06-30,23:46:00,13.048353,77.59605,Bengaluru,Whitefield,"fake_profile,identity_theft",Solved
274,Kidnapping,2025-09-23,08:12:00,15.342916,75.12401,Hubli-Dharwad,Gokul Road,"acquaintance_involved,minor_victim",Under Investigation
275,Robbery,2025-04-02,02:57:00,15.80538,74.465797,Belagavi,Udyambag,"highway_heist,snatching",Solved
276,Narcotics,2025-04-19,13:11:00,12.966635,77.616686,Bengaluru,Indiranagar,"college_area,synthetic_drugs",Under Investigation
277,Burglary,2025-06-22,12:34:00,13.018281,77.586391,Bengaluru,Malleshwaram,"cctv_sprayed,broken_lock",Charge Sheeted
278,Kidnapping,2025-12-09,04:00:00,17.358133,76.822983,Kalaburagi,M B Nagar,"ransom_demand,acquaintance_involved",Unsolved
279,Assault,2025-12-27,14:56:00,12.920237,77.673018,Bengaluru,Whitefield,"street_brawl,drunken_altercation",Charge Sheeted
280,Burglary,2025-03-08,11:26:00,13.036951,77.574559,Bengaluru,Indiranagar,"cctv_sprayed,residential",Under Investigation
281,Narcotics,2025-03-07,06:18:00,15.318903,75.053272,Hubli-Dharwad,Town Station,"synthetic_drugs,possession",Charge Sheeted
282,Robbery,2025-04-17,09:49:00,13.051553,77.527958,Bengaluru,Indiranagar,"highway_heist,cash_transit",Solved
283,Kidnapping,2025-04-02,10:48:00,15.211882,76.978214,Ballari,APMC,"vehicle_used,acquaintance_involved",Charge Sheeted
284,Assault,2025-03-01,10:35:00,12.954852,74.920729,Mangaluru,Kankanady,"domestic_dispute,public_place",Charge Sheeted
285,Kidnapping,2025-07-23,12:13:00,14.417513,75.943198,Davanagere,Gandhinagar,"vehicle_used,ransom_demand",Under Investigation
286,Theft,2025-01-27,16:46:00,15.322449,75.109338,Hubli-Dharwad,Dharwad Town,"shoplifting,vehicle_theft",Charge Sheeted
287,Theft,2025-07-18,04:09:00,12.898058,77.654976,Bengaluru,Malleshwaram,"daytime,unattended_bag",Unsolved
288,Robbery,2025-05-08,05:24:00,12.975703,77.612043,Bengaluru,Indiranagar,"cash_transit,highway_heist",Charge Sheeted
289,Burglary,2025-11-03,19:19:00,13.894576,75.586143,Shivamogga,Tunga Nagar,"broken_lock,cctv_sprayed",Under Investigation
290,Kidnapping,2025-04-04,12:17:00,12.296805,76.674436,Mysuru,K R Puram,"ransom_demand,minor_victim",Charge Sheeted
291,Narcotics,2025-12-08,04:43:00,12.978594,77.581757,Bengaluru,Indiranagar,"peddling,college_area",Charge Sheeted
292,Cyber Crime,2025-11-01,05:43:00,12.958874,77.632512,Bengaluru,Whitefield,"phishing_link,otp_fraud",Solved
293,Narcotics,2025-11-19,13:35:00,12.984509,77.608687,Bengaluru,Indiranagar,"peddling,college_area",Charge Sheeted
294,Kidnapping,2025-02-27,17:32:00,13.941559,75.646872,Shivamogga,Jayanagar,"acquaintance_involved,minor_victim",Unsolved
295,Robbery,2025-12-17,09:01:00,12.979307,77.659259,Bengaluru,Indiranagar,"masked_suspects,snatching",Charge Sheeted
296,Cyber Crime,2025-08-30,14:58:00,12.981281,74.832472,Mangaluru,Kankanady,"otp_fraud,fake_profile",Unsolved
297,Theft,2025-10-29,13:21:00,12.970704,77.54721,Bengaluru,Jayanagar,"shoplifting,unattended_bag",Charge Sheeted
298,Narcotics,2025-07-19,05:59:00,13.03139,77.603023,Bengaluru,Whitefield,"transit_seizure,peddling",Unsolved
299,Theft,2025-09-24,13:57:00,12.931215,77.562433,Bengaluru,Jayanagar,"vehicle_theft,shoplifting",Solved
300,Kidnapping,2025-12-21,11:49:00,13.017794,77.623703,Bengaluru,Malleshwaram,"ransom_demand,minor_victim",Charge Sheeted
301,Cyber Crime,2025-03-28,11:51:00,12.340709,76.653406,Mysuru,Nazarbad,"crypto_scam,fake_profile",Under Investigation
302,Cyber Crime,2025-09-16,10:39:00,17.909153,77.483764,Bidar,Market,"phishing_link,otp_fraud",Unsolved
303,Kidnapping,2025-03-04,08:45:00,14.463492,75.944843,Davanagere,KTJ Nagar,"ransom_demand,vehicle_used",Solved
304,Narcotics,2025-06-24,01:00:00,12.911338,77.553959,Bengaluru,Indiranagar,"college_area,peddling",Unsolved
305,Assault,2025-06-06,23:17:00,13.00889,77.620414,Bengaluru,Malleshwaram,"street_brawl,public_place",Charge Sheeted
306,Narcotics,2025-09-13,14:21:00,12.269277,76.658578,Mysuru,Lashkar,"transit_seizure,synthetic_drugs",Solved
307,Burglary,2025-12-29,23:38:00,13.005943,77.56066,Bengaluru,Whitefield,"broken_lock,window_forced",Unsolved
308,Theft,2025-02-10,20:40:00,17.94755,77.545589,Bidar,Market,"vehicle_theft,unattended_bag",Charge Sheeted
309,Cyber Crime,2025-06-24,00:11:00,17.987841,77.536531,Bidar,Town Station,"phishing_link,otp_fraud",Under Investigation
310,Cyber Crime,2025-04-19,17:05:00,12.891695,77.602538,Bengaluru,Koramangala,"crypto_scam,otp_fraud",Charge Sheeted
311,Cyber Crime,2025-05-10,23:11:00,12.968115,77.586006,Bengaluru,Indiranagar,"otp_fraud,fake_profile",Solved
312,Robbery,2025-11-18,10:10:00,17.854296,77.485894,Bidar,Air Force,"masked_suspects,cash_transit",Under Investigation
313,Robbery,2025-08-29,06:32:00,17.381338,76.901382,Kalaburagi,Raghavendra Nagar,"masked_suspects,highway_heist",Charge Sheeted
314,Cyber Crime,2025-08-24,02:35:00,15.371093,75.081897,Hubli-Dharwad,Town Station,"phishing_link,fake_profile",Charge Sheeted
315,Kidnapping,2025-10-06,14:54:00,15.334298,75.105057,Hubli-Dharwad,Dharwad Town,"acquaintance_involved,vehicle_used",Unsolved
316,Cyber Crime,2025-09-30,22:49:00,13.020904,77.613283,Bengaluru,Koramangala,"identity_theft,fake_profile",Unsolved
317,Assault,2025-05-05,03:39:00,12.918491,77.55187,Bengaluru,Indiranagar,"weapon_blunt,domestic_dispute",Unsolved
318,Robbery,2025-07-12,08:52:00,13.949678,75.594548,Shivamogga,Tunga Nagar,"cash_transit,highway_heist",Under Investigation
319,Cyber Crime,2025-11-09,17:29:00,12.939774,77.577202,Bengaluru,Malleshwaram,"otp_fraud,identity_theft",Charge Sheeted
320,Cyber Crime,2025-11-14,05:42:00,12.961816,77.643005,Bengaluru,Malleshwaram,"otp_fraud,identity_theft",Charge Sheeted
321,Theft,2025-07-11,05:11:00,13.033373,77.607854,Bengaluru,Whitefield,"unattended_bag,vehicle_theft",Under Investigation
322,Theft,2025-07-20,07:23:00,12.89513,77.569762,Bengaluru,Whitefield,"shoplifting,vehicle_theft",Solved
323,Robbery,2025-05-24,07:18:00,13.879324,75.554741,Shivamogga,Tunga Nagar,"cash_transit,weapon_knife",Solved
324,Burglary,2025-07-28,23:52:00,12.970285,74.917175,Mangaluru,Kadri,"residential,window_forced",Charge Sheeted
325,Robbery,2025-07-26,14:58:00,12.324595,76.569861,Mysuru,K R Puram,"snatching,masked_suspects",Charge Sheeted
326,Assault,2025-02-11,05:32:00,12.925973,77.570586,Bengaluru,Indiranagar,"public_place,drunken_altercation",Charge Sheeted
327,Burglary,2025-03-21,15:03:00,17.928239,77.591569,Bidar,Air Force,"window_forced,residential",Solved
328,Theft,2025-06-28,08:57:00,12.265476,76.635191,Mysuru,K R Puram,"shoplifting,vehicle_theft",Charge Sheeted
329,Robbery,2025-09-12,00:08:00,17.39243,76.798886,Kalaburagi,Raghavendra Nagar,"highway_heist,cash_transit",Under Investigation
330,Burglary,2025-11-20,03:31:00,13.942983,75.644189,Shivamogga,Doddapete,"broken_lock,window_forced",Solved
331,Cyber Crime,2025-09-09,17:35:00,15.06066,76.928937,Ballari,Cowlobazaar,"crypto_scam,fake_profile",Charge Sheeted
332,Robbery,2025-11-08,16:37:00,17.925112,77.568006,Bidar,Town Station,"snatching,weapon_knife",Under Investigation
333,Narcotics,2025-02-01,03:44:00,15.910227,74.566719,Belagavi,Shahapur,"synthetic_drugs,peddling",Under Investigation
334,Cyber Crime,2025-10-26,11:09:00,15.200523,76.916474,Ballari,APMC,"identity_theft,otp_fraud",Unsolved
335,Theft,2025-10-29,20:06:00,12.941856,74.858006,Mangaluru,Pandeshwar,"vehicle_theft,daytime",Charge Sheeted
336,Assault,2025-12-18,16:09:00,12.263842,76.663716,Mysuru,K R Puram,"street_brawl,domestic_dispute",Charge Sheeted
337,Kidnapping,2025-05-19,11:15:00,12.949886,77.641499,Bengaluru,Jayanagar,"acquaintance_involved,vehicle_used",Charge Sheeted
338,Narcotics,2025-07-03,18:50:00,17.336327,76.816543,Kalaburagi,University,"transit_seizure,possession",Solved
339,Robbery,2025-06-20,23:14:00,15.826091,74.560671,Belagavi,Udyambag,"highway_heist,cash_transit",Under Investigation
340,Assault,2025-05-04,19:21:00,13.039072,77.599156,Bengaluru,Whitefield,"weapon_blunt,drunken_altercation",Under Investigation
341,Burglary,2025-05-03,08:46:00,13.025565,77.603685,Bengaluru,Koramangala,"cctv_sprayed,window_forced",Under Investigation
342,Theft,2025-05-20,23:29:00,17.290999,76.894173,Kalaburagi,M B Nagar,"vehicle_theft,shoplifting",Unsolved
343,Assault,2025-09-21,09:24:00,12.974475,77.525898,Bengaluru,Malleshwaram,"drunken_altercation,domestic_dispute",Solved
344,Theft,2025-07-17,15:25:00,13.041925,77.619662,Bengaluru,Malleshwaram,"vehicle_theft,unattended_bag",Charge Sheeted
345,Robbery,2025-08-15,04:54:00,13.900643,75.545266,Shivamogga,Doddapete,"cash_transit,weapon_knife",Unsolved
346,Burglary,2025-10-04,21:30:00,17.894292,77.565354,Bidar,Gandhi Gunj,"night_entry,cctv_sprayed",Solved
347,Narcotics,2025-06-04,09:37:00,17.373214,76.81138,Kalaburagi,Station Bazaar,"peddling,synthetic_drugs",Unsolved
348,Theft,2025-10-28,07:33:00,12.83614,74.929007,Mangaluru,Urwa,"shoplifting,pickpocketing",Unsolved
349,Cyber Crime,2025-02-19,23:25:00,15.291951,75.073642,Hubli-Dharwad,Suburban,"fake_profile,crypto_scam",Under Investigation
350,Kidnapping,2025-04-07,22:26:00,12.276389,76.640437,Mysuru,K R Puram,"vehicle_used,ransom_demand",Under Investigation
351,Theft,2025-01-18,01:51:00,15.144414,76.933393,Ballari,Brucepet,"unattended_bag,vehicle_theft",Under Investigation
352,Burglary,2025-01-19,06:45:00,17.959913,77.534145,Bidar,New Town,"residential,night_entry",Solved
353,Kidnapping,2025-07-30,03:36:00,12.949265,77.585543,Bengaluru,Indiranagar,"vehicle_used,acquaintance_involved",Charge Sheeted
354,Narcotics,2025-02-11,01:23:00,13.915884,75.591303,Shivamogga,Jayanagar,"peddling,college_area",Unsolved
355,Theft,2025-05-08,14:58:00,12.233985,76.61686,Mysuru,Devaraja,"shoplifting,unattended_bag",Charge Sheeted
356,Assault,2025-08-29,09:11:00,13.028049,77.640123,Bengaluru,Whitefield,"public_place,drunken_altercation",Charge Sheeted
357,Narcotics,2025-07-09,04:03:00,15.828449,74.434449,Belagavi,Shahapur,"college_area,peddling",Charge Sheeted
358,Assault,2025-11-30,11:12:00,13.95931,75.549419,Shivamogga,Tunga Nagar,"drunken_altercation,domestic_dispute",Charge Sheeted
359,Robbery,2025-03-01,18:38:00,17.3753,76.847554,Kalaburagi,Chowk,"cash_transit,weapon_knife",Charge Sheeted
360,Narcotics,2025-11-20,08:09:00,13.961496,75.632644,Shivamogga,Vinoba Nagar,"synthetic_drugs,possession",Charge Sheeted
361,Robbery,2025-07-15,18:53:00,15.301641,75.165319,Hubli-Dharwad,Town Station,"cash_transit,snatching",Charge Sheeted
362,Assault,2025-08-22,22:04:00,12.239324,76.69172,Mysuru,Devaraja,"weapon_blunt,drunken_altercation",Under Investigation
363,Robbery,2025-02-04,12:50:00,12.976467,77.514892,Bengaluru,Koramangala,"weapon_knife,snatching",Charge Sheeted
364,Robbery,2025-03-16,23:18:00,15.348736,75.071515,Hubli-Dharwad,Town Station,"weapon_knife,highway_heist",Unsolved
365,Burglary,2025-01-19,05:22:00,14.426266,75.919041,Davanagere,Badashah,"cctv_sprayed,broken_lock",Under Investigation
366,Assault,2025-06-05,15:01:00,12.326139,76.610707,Mysuru,Devaraja,"public_place,drunken_altercation",Under Investigation
367,Assault,2025-01-01,03:49:00,12.233458,76.567221,Mysuru,Mandi,"street_brawl,public_place",Unsolved
368,Theft,2025-11-14,17:07:00,15.44088,75.148653,Hubli-Dharwad,Gokul Road,"pickpocketing,vehicle_theft",Unsolved
369,Burglary,2025-03-02,18:43:00,12.236776,76.575569,Mysuru,Devaraja,"night_entry,broken_lock",Unsolved
370,Assault,2025-05-29,12:24:00,15.418201,75.101264,Hubli-Dharwad,Town Station,"domestic_dispute,drunken_altercation",Unsolved
371,Kidnapping,2025-09-08,12:08:00,17.251499,76.830554,Kalaburagi,Raghavendra Nagar,"minor_victim,ransom_demand",Under Investigation
372,Robbery,2025-01-04,16:25:00,17.356495,76.81009,Kalaburagi,Chowk,"masked_suspects,snatching",Unsolved
373,Cyber Crime,2025-07-14,07:05:00,15.834057,74.524056,Belagavi,Market,"otp_fraud,fake_profile",Under Investigation
374,Cyber Crime,2025-01-29,09:12:00,12.916071,77.548672,Bengaluru,Indiranagar,"phishing_link,crypto_scam",Charge Sheeted
375,Cyber Crime,2025-06-18,17:55:00,15.300208,75.097953,Hubli-Dharwad,Suburban,"phishing_link,identity_theft",Charge Sheeted
376,Burglary,2025-09-16,08:27:00,12.960166,77.551717,Bengaluru,Jayanagar,"broken_lock,cctv_sprayed",Solved
377,Kidnapping,2025-06-28,03:10:00,13.019887,77.579856,Bengaluru,Indiranagar,"minor_victim,acquaintance_involved",Solved
378,Burglary,2025-12-03,07:46:00,14.004318,75.529784,Shivamogga,Jayanagar,"window_forced,cctv_sprayed",Solved
379,Assault,2025-07-23,18:34:00,15.429223,75.082496,Hubli-Dharwad,Town Station,"public_place,drunken_altercation",Charge Sheeted
380,Kidnapping,2025-05-27,18:05:00,15.443544,75.177867,Hubli-Dharwad,Town Station,"ransom_demand,minor_victim",Charge Sheeted
